"대지위치","시군구코드명","법정동코드명","대지구분코드명","주지번","부지번","특수지명","블록번호","로트번호","새주소도로코드명","새주소법정동코드명","새주소지상지하구분코드명","새주소주지번","새주소부지번","건축물대장일련번호","대장구분코드명","대장종류코드명","대지면적","건축면적","건폐율","연면적","용적률산정연면적","용적률","주용도코드","주용도코드명","기타용도내용","세대수","가구수","호수","승용승강기수","비상용승강기수","주건축물수","부속건축물수","부속건축물면적","총주차수","옥내기계식대수","옥내기계식면적","옥외기계식대수","옥외기계식면적","옥내자주식대수","옥내자주식면적","옥외자주식대수","옥외자주식면적","허가일자","착공일자","사용승인일자","에너지효율등급값","에너지절감률","EPI점수","친환경건축물등급값","친환경건축물인증점수","지능형건축물등급값","지능형건축물인증점수"
"서울특별시 양천구 신월동 1041","서울특별시 양천구","신월동","대지","1041","0000","","","","오목로3길","신월동","지상","17","","10161456","집합","총괄표제부","7881.9","2133.77","27.07","29940.31","23296.9","295.59","02000","공동주택","공동주택(아파트)","236","0","","","","3","4","6742.04","253","","","","","198","6473.76","55","635","2000-10-21","2003-05-07","2005-12-28","","","","","","",""
"서울특별시 양천구 신월동 47-2","서울특별시 양천구","신월동","대지","0047","0002","","","","가로공원로","신월동","지상","71","","10161457","일반","총괄표제부","2316.1","1388.56","59.95","4198.82","1954.52","84.39","14000","업무시설","업무시설","","","","","","2","","","","","","","","","1968.3","22","","","","","","","","","","",""
"서울특별시 양천구 신정동 89-153","서울특별시 양천구","신정동","대지","0089","0153","","","","","","지상","","","10161599","일반","총괄표제부","","47.24","","47.24","47.24","","04000","제2종근린생활시설","제2종근린생활시설 및 단독주택","","1","","","","2","","","","","","","","","","","","","","","","","","","","",""
"서울특별시 양천구 신정동 131","서울특별시 양천구","신정동","대지","0131","0000","","","","","","지상","","","10161601","일반","총괄표제부","","80","","80","80","","01000","단독주택","단독주택","","2","","","","2","","","","","","","","","","","","","","","","","","","","",""
"서울특별시 양천구 신정동 143","서울특별시 양천구","신정동","대지","0143","0000","","","","","","지상","","","10161602","일반","총괄표제부","","76.36","","76.36","76.36","","01000","단독주택","단독주택","","2","","","","2","","","","","","","","","","","","","","","","","","","","",""
"서울특별시 양천구 신정동 144","서울특별시 양천구","신정동","대지","0144","0000","","","","","","지상","","","10161603","일반","총괄표제부","","1673.96","","1643.96","1643.96","","01000","단독주택","단독주택","","49","","","","47","","","","","","","","","","","","","","","","","","","","",""
"서울특별시 양천구 신정동 193","서울특별시 양천구","신정동","대지","0193","0000","","","","","","지상","","","10161614","일반","총괄표제부","","386.77","","386.77","386.77","","01000","단독주택","단독주택","","11","","","","11","","","","","","","","","","","","","","","","","","","","",""
"서울특별시 성북구 종암동 7-10","서울특별시 성북구","종암동","대지","0007","0010","","","","","","지상","0","0","100911201","일반","총괄표제부","62652","12598.41","20.11","40211.25","37897.93","60.49","10000","교육연구시설","교육연구시설","","","","5","","11","","","156","","","","","48","","108","","","","","","","","","","",""
"서울특별시 양천구 신정동 733-31","서울특별시 양천구","신정동","대지","0733","0031","","","","신정로13길","신정동","지상","35","","10161575","집합","총괄표제부","0","2375.28","0","14251.68","11876.4","0","02000","공동주택","아파트","220","0","","","","4","1","63.04","140","0","0","0","0","0","0","140","0","","","","","","","","","",""
"서울특별시 양천구 신정동 743-2","서울특별시 양천구","신정동","대지","0743","0002","","","","신정로","신정동","지상","170","0","10161576","집합","총괄표제부","18574.3","4803.52","25.86","98562.7","69653.32","374.99","02000","공동주택","공동주택(아파트), 근린생활시설","703","0","","","","8","6","1061.7","809","0","0","0","0","778","21791.9","31","0","","","","","","","","","",""
"서울특별시 양천구 신정동 877-12","서울특별시 양천구","신정동","대지","0877","0012","","","","신정중앙로","신정동","지상","41","0","10161577","집합","총괄표제부","515.6","267.78","51.94","1258.53","1055.7","204.75","02000","공동주택","다세대주택","18","0","","","","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"서울특별시 양천구 신정동 880-1","서울특별시 양천구","신정동","대지","0880","0001","","","","은행정로19가길","신정동","지상","8","0","10161578","집합","총괄표제부","0","694.01","0","2775.65","2082.03","0","02000","공동주택","연립주택","42","0","","","","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"서울특별시 양천구 신정동 911-3","서울특별시 양천구","신정동","대지","0911","0003","","","","신정중앙로","신정동","지상","54","0","10161579","집합","총괄표제부","532.2","243.82","45.81","1044.99","853.37","160.35","02000","공동주택","다세대주택","19","0","","","","2","0","0","0","0","0","0","0","0","0","0","0","1991-07-18","","1992-08-18","","","","","","",""
"서울특별시 양천구 신정동 1194-5","서울특별시 양천구","신정동","대지","1194","0005","","","","중앙로29길","신정동","지상","120","13","10161581","집합","총괄표제부","3261.41","651.08","19.96","8639.82","6693.88","205.24","02000","공동주택","아파트","63","0","","","","2","0","0","48","0","0","0","0","22","0","26","0","","","","","","","","","",""
"서울특별시 양천구 신정동 1258","서울특별시 양천구","신정동","대지","1258","0000","","","","신정로","신정동","지상","275","","10161582","집합","총괄표제부","11689.3","2902.73","24.83","35612.03","33535.92","286.89","02000","공동주택","공동주택, 생활편익시설","698","0","","","","5","9","13472.42","347","0","0","0","0","334","12530.34","13","0","","","","","","","","","",""
"서울특별시 양천구 신정동 1273","서울특별시 양천구","신정동","대지","1273","0000","","","","신정로","신정동","지상","300","","10161583","집합","총괄표제부","16159.4","3575.78","22.12","68755.31","45548.52","281.87","02000","공동주택","아파트, 상가","361","0","","","","6","7","22767.37","593","0","0","0","0","510","22125.35","83","0","","","","","","","","","",""
"서울특별시 양천구 신정동 1276","서울특별시 양천구","신정동","대지","1276","0000","","","","신정로","신정동","지상","290","0","10161584","집합","총괄표제부","21206.6","5321.42","25.09","84762.98","55847.44","263.34","02000","공동주택","공동주택(아파트), 생활편익시설, 유치원","537","0","","","","9","11","25555.02","625","0","0","0","0","602","24294.18","23","0","","","","","","","","","",""
"서울특별시 양천구 신정동 1277","서울특별시 양천구","신정동","대지","1277","0000","","","","신정로","신정동","지상","260","","10161585","집합","총괄표제부","23183.4","5240.02","22.6","77489.4","60219.98","259.75","02000","공동주택","공동주택, 생활편익시설","858","0","","","","9","16","14391.93","502","0","0","0","0","379","12838.4","123","0","","","","","","","","","",""
"서울특별시 양천구 신정동 1279","서울특별시 양천구","신정동","대지","1279","0000","","","","목동동로12길","신정동","지상","60","0","10161586","집합","총괄표제부","35372.8","7570.42","21.4","132735.13","103504.63","292.61","02000","공동주택","아파트","972","0","29","","","8","1","28541.12","1000","0","0","0","0","1000","0","0","0","","","","","","","","","",""
"서울특별시 양천구 신정동 1279-1","서울특별시 양천구","신정동","대지","1279","0001","","","","신목로","신정동","지상","10","","10161587","집합","총괄표제부","8780.7","2086.63","23.76","31509.3","26606.39","303.01","02000","공동주택","아파트","564","0","8","","","4","1","5148.33","183","0","0","0","0","143","0","40","0","","","","","","","","","",""
"서울특별시 양천구 신정동 1281","서울특별시 양천구","신정동","대지","1281","0000","","","","신정로7길","신정동","지상","76","","10161588","집합","총괄표제부","14019.7","3666.86","26.15","47545.55","35009.92","249.71","02000","공동주택","공동주택(아파트)","470","0","","","","5","8","12585.16","374","0","0","0","0","368","11644.98","6","0","","","","","","","","","",""
"서울특별시 양천구 신정동 327","서울특별시 양천구","신정동","대지","0327","0000","","","","목동동로","신정동","지상","100","0","10161572","집합","총괄표제부","0","24432.16","0","280749.73","258844.11","0","02000","공동주택","아파트, 근린생활시설","2280","0","97","","","36","3","2466.48","1773","0","0","0","0","0","0","1773","0","","","","","","","","","",""
"서울특별시 양천구 신정동 337","서울특별시 양천구","신정동","대지","0337","0000","","","","목동남로4길","신정동","지상","6","23","10161573","집합","총괄표제부","45199.2","10569.76","23.38","166714.39","129434.7","286.37","02000","공동주택","아파트","1140","0","","","","15","3","5707.62","1376","0","0","0","0","885","0","463","0","","","","","","","","","",""
"서울특별시 양천구 신정동 1291","서울특별시 양천구","신정동","대지","1291","0000","","","","신정로","신정동","지상","225","12","10161592","집합","총괄표제부","6712.1","1555.11","23.17","24603.24","16690.31","248.66","02000","공동주택","공동주택, 근린생활시설","153","0","","","","4","3","7679.13","211","0","0","0","0","181","7009.04","30","0","","","","","","","","","",""
"서울특별시 양천구 신정동 1293","서울특별시 양천구","신정동","대지","1293","0000","","","","신정로14길","신정동","지상","6","0","10161593","집합","총괄표제부","17824.5","4303.35","24.04","62482.52","44201.04","247.97","02000","공동주택","공동주택(아파트), 생활편익시설","639","0","10","","","7","8","16946.47","471","0","0","0","0","467","16083.64","4","46","","","","","","","","","",""
"서울특별시 마포구 아현동 345-22","서울특별시 마포구","아현동","대지","0345","0022","","","","","","지상","","","10151979","일반","총괄표제부","0","54.74","0","84.36","69.55","0","01000","단독주택","주택","0","2","","","","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"서울특별시 양천구 신정동 1282","서울특별시 양천구","신정동","대지","1282","0000","","","","신정로7길","신정동","지상","70","0","10161589","집합","총괄표제부","12331.2","2803.46","22.73","30791.68","30487.64","247.24","02000","공동주택","공동주택(아파트), 생활편익시설","500","0","","","","5","8","12715.86","369","0","0","0","0","351","11853.82","11","0","","","","","","","","","",""
"서울특별시 양천구 신정동 1294","서울특별시 양천구","신정동","대지","1294","0000","","","","신정로14길","신정동","지상","1","0","10161594","집합","총괄표제부","12617.5","3554.54","28.17","48000.48","31448.46","249.28","02000","공동주택","공동주택(아파트), 생활편익시설","510","0","","","","5","5","14719.61","365","0","0","0","0","362","13216.56","3","41.4","","","","","","","","","",""
"서울특별시 양천구 신정동 1295","서울특별시 양천구","신정동","대지","1295","0000","","","","목동남로4길","신정동","지상","81","","10161595","집합","총괄표제부","14228","3454.11","24.28","49804.45","33947.8","238.6","02000","공동주택","공동주택(아파트)","230","0","","","","7","4","796.17","409","0","0","0","0","385","0","24","0","","","","","","","","","",""
"서울특별시 양천구 신정동 1296","서울특별시 양천구","신정동","대지","1296","0000","","","","목동동로","신정동","지상","180","","10161596","집합","총괄표제부","21916.8","5088.794","23.22","99985.177","65353.988","298.19","02000","공동주택","공동주택","600","0","","","","8","10","34739.279","842","0","0","0","0","820","28984.469","22","0","","","","","","","","","",""
"서울특별시 양천구 신정동 13","서울특별시 양천구","신정동","대지","0013","0000","","","","","","지상","","","10161597","일반","총괄표제부","","281","","281","281","","01000","단독주택","단독주택","","5","","","","5","","","","","","","","","","","","","","","","","","","","",""
"서울특별시 양천구 신정동 89-77","서울특별시 양천구","신정동","대지","0089","0077","","","","신목로","신정동","지상","66","","10161598","일반","총괄표제부","","142.29","","607.88","462.08","","04000","제2종근린생활시설","제2종근린생활시설","","3","","","","2","","","","","","","","","","","","","","","","","","","","",""
"서울특별시 양천구 신정동 276","서울특별시 양천구","신정동","대지","0276","0000","","","","목동남로","신정동","지상","85","","10161616","일반","총괄표제부","","","","84819.56","","","17000","공장","공장","","","","","","14","","","189","","","","","","","189","","","","","","","","","","",""
"서울특별시 양천구 신정동 313-1","서울특별시 양천구","신정동","대지","0313","0001","","","","신월로","신정동","지상","386","","10161617","일반","총괄표제부","","9491.76","","76480.17","55820.7","","14000","업무시설","업무시설","","","","","","2","4","8088.88","","","","","","","","","","","","","","","","","","",""
"서울특별시 양천구 신정동 319-1","서울특별시 양천구","신정동","대지","0319","0001","","","","목동서로","신정동","지상","313","","10161618","일반","총괄표제부","","","","7099.1","","","14000","업무시설","업무시설","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"서울특별시 양천구 신정동 329-9","서울특별시 양천구","신정동","대지","0329","0009","","","","목동동로","신정동","지상","152","","10161619","일반","총괄표제부","","587.24","","1028.04","863.95","","03000","제1종근린생활시설","제1종근린생활시설","","","","","","2","","","","","","","","","","","","","","","","","","","","",""
"서울특별시 양천구 신정동 393","서울특별시 양천구","신정동","대지","0393","0000","","","","","","지상","","","10161621","일반","총괄표제부","","132.23","","132.23","132.23","","01000","단독주택","단독주택","","4","","","","4","","","","","","","","","","","","","","","","","","","","",""
"서울특별시 양천구 신정동 394","서울특별시 양천구","신정동","대지","0394","0000","","","","","","지상","","","10161622","일반","총괄표제부","","132.23","","132.23","132.23","","01000","단독주택","단독주택","","3","","","","3","","","","","","","","","","","","","","","","","","","","",""
"서울특별시 양천구 신정동 402","서울특별시 양천구","신정동","대지","0402","0000","","","","","","지상","","","10161623","일반","총괄표제부","","347.03","","347.03","347.03","","01000","단독주택","단독주택","","8","","","","8","","","","","","","","","","","","","","","","","","","","",""
